EVENT_DATE,YEAR,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE,SOURCE_SCALE,FATALITIES,TIMESTAMP
14-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1618859403
14-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859404
15-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
15-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
16-May-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
16-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Demistan,26.126,50.481,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
16-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
16-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Al Wafa,Other,0,1618859404
17-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859401
18-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859403
22-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
25-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,14 February Revolution Youth Coalition,Other,0,1618859402
25-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
26-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Buri,26.151,50.498,Bahrain Mirror,National,0,1644271367
26-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Bahrain Mirror,National,0,1644271367
29-May-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Al Wafa,Other,0,1618859404
30-May-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Maamir,26.133,50.609,Bahrain Mirror,National,0,1644271367
31-May-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Maamir,26.133,50.609,Shiite News,International,0,1618526559
01-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1618859403
02-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Karzakkan News,New media,0,1618859404
02-Jun-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Kharijiyah,26.164,50.605,14 February Revolution Youth Coalition,Other,0,1618873884
03-Jun-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,Revolution Bahrain,New media,0,1584127715
03-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Revolution Bahrain,New media,0,1618859404
04-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Revolution Bahrain,New media,0,1618859404
08-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Revolution Bahrain,New media,0,1618859404
09-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Akr,26.143,50.61,Revolution Bahrain,New media,0,1618859404
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama,26.228,50.586,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bani Jamrah,26.21,50.46,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Markh,26.21,50.473,Al Wafa,Other,0,1618859403
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sadad,26.083,50.49,Al Wafa,Other,0,1618859403
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Ash Shakhurah,26.215,50.507,Al Wafa,Other,0,1618859403
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859404
10-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Al Wafa,Other,0,1621903733
12-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,Karzakkan News,New media,0,1618859404
13-Jun-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),BCHR: Bahrain Centre for Human Rights,7,17,Middle East,Bahrain,Riffa,26.13,50.555,ProtectDefenders.eu,Local partner-Other,0,1571164634
13-Jun-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),,7,17,Middle East,Bahrain,Manama,26.228,50.586,Al Wafa,Other,0,1618859403
14-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
14-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
14-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
14-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition,Other,0,1618873890
14-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama - Juffair,26.213,50.604,Al Wafa,Other,0,1621893472
17-Jun-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Abu Saybi,26.218,50.507,Abusaiba Media,New media,0,1584127709
17-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,14 February Revolution Youth Coalition,Other,0,1618873886
17-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Dair,26.284,50.624,14 February Revolution Youth Coalition,Other,0,1630985294
18-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,14 February Revolution Youth Coalition,Other,0,1618859402
19-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bu Quwa,26.205,50.52,Revolution Bahrain,New media,0,1618859404
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nabih Saleh,26.183,50.585,Al Wafa,Other,0,1618859403
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bani Jamrah,26.21,50.46,Al Wafa,Other,0,1618859404
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Aali,26.162,50.516,Al Wafa,Other,0,1618859404
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama - Adhari,26.231,50.571,Al Wafa,Other,0,1621893472
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama - Juffair,26.213,50.604,Al Wafa,Other,0,1621893472
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Duraz Youth; Al Wafa,Other-New media,0,1621903731
20-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Dair,26.284,50.624,Al Wafa,Other,0,1630985295
20-Jun-16,2016,Strategic developments,Other,Government of Bahrain (1999-),,1,Civilians (Bahrain),Shiite Muslim Group (Bahrain),7,17,Middle East,Bahrain,Manama,26.228,50.586,LuaLua TV,National,0,1641867731
21-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama,26.228,50.586,Shiite News,International,0,1567462251
21-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain); February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bani Jamrah,26.21,50.46,14 February Revolution Youth Coalition,Other,0,1618873888
22-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Northern Sehla,26.203,50.53,Shiite News,International,0,1567462251
22-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127715
22-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain); February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,14 February Revolution Youth Coalition,Other,0,1618873884
22-Jun-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Shiite News,International,0,1621903736
23-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127715
23-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Shiite News,International,0,1604359297
23-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain); February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,14 February Revolution Youth Coalition,Other,0,1618873889
23-Jun-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),Shiite Muslim Group (Bahrain),7,17,Middle East,Bahrain,Manama,26.228,50.586,Bahrain Mirror,National,0,1644271367
24-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127714
25-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain); February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition,Other,0,1618873890
26-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,BH14 News,New media,0,1584127712
26-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127715
30-Jun-16,2016,Explosions/Remote violence,Remote explosive/landmine/IED,Shiite Muslim Militia (Bahrain),,4,Police Forces of Bahrain (1999-),Civilians (Bahrain),1,14,Middle East,Bahrain,Al Akr,26.143,50.61,AFP,International,1,1561470031
30-Jun-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Northern Sehla,26.203,50.53,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Ash Shakhurah,26.215,50.507,Al Wafa,Other,0,1618859403
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Musalla,26.212,50.537,Al Wafa,Other,0,1618859403
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Bahrain Mirror; Al Wafa,Other-National,0,1644271364
01-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,Bahrain Mirror,National,0,1644271367
02-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Kharijiyah,26.164,50.605,Al Wafa,Other,0,1618859403
03-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa,Other,0,1618859403
03-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Aali,26.162,50.516,Al Wafa,Other,0,1618859404
03-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,Al Wafa,Other,0,1618859404
08-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
08-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Aali,26.162,50.516,Al Wafa,Other,0,1618859403
08-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,LuaLua TV; Al Wafa,Other-International,0,1642167859
08-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Bahrain Mirror; Al Wafa,Other-National,0,1644271364
08-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Bahrain Mirror; Al Wafa,Other-National,0,1644271364
08-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,Bahrain Mirror,National,0,1644271367
09-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Akr,26.143,50.61,Shiite News,International,0,1567462251
12-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Daih,26.217,50.533,14 February Revolution Youth Coalition,Other,0,1618859403
13-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Abu Saybi,26.218,50.507,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
13-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Ash Shakhurah,26.215,50.507,Al Wafa,Other,0,1618859403
15-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Northern Sehla,26.203,50.53,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
15-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
15-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Northern Sehla,26.203,50.53,14 February Revolution Youth Coalition,Other,0,1618859402
15-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition; Al Wafa,Other,0,1621903731
15-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Al Wafa; Bahrain Mirror,Other-National,0,1644271364
15-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Karranah,26.229,50.509,Bahrain Mirror,National,0,1644271367
17-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama,26.228,50.586,Shiite News,International,0,1567462251
18-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Manama - Juffair,26.213,50.604,Al Wafa,Other,0,1621893472
19-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),Shiite Muslim Group (Bahrain),6,Military Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Al Diraz,26.218,50.471,LuaLua TV,National,0,1641867732
20-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
20-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Jidd Hafs,26.219,50.537,Al Wafa,Other,0,1630985295
22-Jul-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),Shiite Muslim Group (Bahrain),7,17,Middle East,Bahrain,Al Diraz,26.218,50.471,Shiite News,International,0,1603755487
23-Jul-16,2016,Protests,Protest with intervention,Protesters (Bahrain),February 14 Youth Coalition,6,Police Forces of Bahrain (1999-),,1,16,Middle East,Bahrain,Sitrah,26.155,50.621,14 February Revolution Youth Coalition,Other,0,1618873886
23-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Bilad al Qadim,26.212,50.562,14 February Revolution Youth Coalition,Other,0,1621903732
24-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nabih Saleh,26.183,50.585,Al Wafa; Nabih Saleh Media,Other-New media,0,1618859402
24-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Karzakkan,26.116,50.482,14 February Revolution Youth Coalition; Karzakkan News,Other-New media,0,1618859402
24-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,14 February Revolution Youth Coalition,Other,0,1618859403
24-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Northern Sehla,26.203,50.53,Al Wafa,Other,0,1618859403
24-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa,Other,0,1618859403
25-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Diraz,26.218,50.471,Shiite News,International,0,1603755487
25-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition; Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
25-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa,Other,0,1618859403
27-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Revolution Bahrain,New media,0,1584127715
29-Jul-16,2016,Riots,Violent demonstration,Rioters (Bahrain),Shiite Muslim Group (Bahrain),5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Sitrah,26.155,50.621,Bahrain Mirror,National,0,1644271367
30-Jul-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),Shiite Muslim Group (Bahrain),7,17,Middle East,Bahrain,Manama,26.228,50.586,Al Wafa,Other,0,1618859403
30-Jul-16,2016,Strategic developments,Arrests,Police Forces of Bahrain (1999-),,1,Civilians (Bahrain),Shiite Muslim Group (Bahrain),7,17,Middle East,Bahrain,Jidd Hafs,26.219,50.537,Bahrain Mirror; Shiite News,National-International,0,1644271364
01-Aug-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Southern Sehla,26.202,50.537,14 February Revolution Youth Coalition; Al Wafa,Other,0,1618859402
01-Aug-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Al Maamir,26.133,50.609,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
01-Aug-16,2016,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,5,Police Forces of Bahrain (1999-),,1,15,Middle East,Bahrain,Nuwaidrat,26.135,50.597,Al Wafa; 14 February Revolution Youth Coalition,Other,0,1618859402
